Età,Anno,Totale femmine,Totale maschi,Totale
2,2035,29490,204528,234018
3,2035,29490,205320,234810
4,2035,29490,205320,234810
5,2035,29490,205320,234810
6,2035,29490,205320,234810
7,2035,29490,205320,234810
8,2035,29490,205320,234810
9,2035,29490,205320,234810
10,2035,29490,205320,234810
11,2035,29490,205320,234810
12,2035,29490,205320,234810
13,2035,29490,205320,234810
14,2035,29490,205320,234810
15,2035,29490,205320,234810
16,2035,29490,205320,234810
17,2035,29490,205320,234810
18,2035,29490,205320,234810
19,2035,29490,205320,234810
20,2035,29490,205320,234810
21,2035,29490,205320,234810
22,2035,29490,205320,234810
23,2035,29490,205320,234810
24,2035,29490,205320,234810
25,2035,29490,205320,234810
26,2035,29490,205320,234810
27,2035,29490,205320,234810
28,2035,29490,205320,234810
29,2035,29490,205320,234810
30,2035,29490,205320,234810
31,2035,29490,205320,234810
32,2035,29490,205320,234810
33,2035,29490,205320,234810
34,2035,29490,205320,234810
35,2035,29490,205320,234810
36,2035,29490,205320,234810
37,2035,29490,205320,234810
38,2035,29490,205320,234810
39,2035,29759,205320,235079
40,2035,29759,205320,235079
41,2035,29759,205320,235079
42,2035,29759,205320,235079
43,2035,29759,205320,235079
44,2035,29759,205320,235079
45,2035,29759,205320,235079
46,2035,29759,205320,235079
47,2035,29759,205320,235079
48,2035,29759,205320,235079
49,2035,29759,205320,235079
50,2035,29759,205320,235079
51,2035,29759,205320,235079
52,2035,29759,205320,235079
53,2035,29759,205320,235079
54,2035,29759,205320,235079
55,2035,29759,205320,235079
56,2035,29759,205320,235079
57,2035,29759,205320,235079
58,2035,29759,205320,235079
59,2035,29759,205320,235079
60,2035,29759,205320,235079
61,2035,29759,205320,235079
62,2035,29759,205320,235079
63,2035,29759,205320,235079
64,2035,29759,205320,235079
65,2035,29759,205320,235079
66,2035,29759,205320,235079
67,2035,29759,205320,235079
68,2035,29759,205320,235079
69,2035,29759,205320,235079
70,2035,29759,205758,235517
71,2035,29759,209890,239649
72,2035,29759,232254,262013
73,2035,29759,232497,262256
74,2035,29759,231884,261643
75,2035,29759,228876,258635
76,2035,29759,222749,252508
77,2035,29759,208800,238559
78,2035,29759,158294,188053
79,2035,29759,48710,78469
80,2035,29759,11777,41536
81,2035,29220,956,30176
82,2035,29006,956,29962
83,2035,28724,956,29680
84,2035,28449,956,29405
85,2035,8944,956,9900
86,2035,8944,956,9900
87,2035,8944,956,9900
88,2035,8944,956,9900
89,2035,8944,956,9900
90,2035,8944,956,9900
91,2035,8944,956,9900
92,2035,8944,956,9900
93,2035,8944,956,9900
94,2035,8944,956,9900
95,2035,8944,956,9900
96,2035,8944,956,9900
97,2035,8944,956,9900
98,2035,8926,956,9882
99,2035,8925,953,9878
100,2035,9245,953,10198
0,2036,29490,204019,233509
1,2036,29490,204123,233613
2,2036,29490,204528,234018
3,2036,29490,205320,234810
4,2036,29490,205320,234810
5,2036,29490,205320,234810
6,2036,29490,205320,234810
7,2036,29490,205320,234810
8,2036,29490,205320,234810
9,2036,29490,205320,234810
10,2036,29490,205320,234810
11,2036,29490,205320,234810
12,2036,29490,205320,234810
13,2036,29490,205320,234810
14,2036,29490,205320,234810
15,2036,29490,205320,234810
16,2036,29490,205320,234810
17,2036,29490,205320,234810
18,2036,29490,205320,234810
19,2036,29490,205320,234810
20,2036,29490,205320,234810
21,2036,29490,205320,234810
22,2036,29490,205320,234810
23,2036,29490,205320,234810
24,2036,29490,205320,234810
25,2036,29490,205320,234810
26,2036,29490,205320,234810
27,2036,29490,205320,234810
28,2036,29490,205320,234810
29,2036,29490,205320,234810
30,2036,29490,205320,234810
31,2036,29490,205320,234810
32,2036,29490,205320,234810
33,2036,29490,205320,234810
34,2036,29490,205320,234810
35,2036,29490,205320,234810
36,2036,29490,205320,234810
37,2036,29490,205320,234810
38,2036,29490,205320,234810
39,2036,29759,205320,235079
40,2036,29759,205320,235079
41,2036,29759,205320,235079
42,2036,29759,205320,235079
43,2036,29759,205320,235079
44,2036,29759,205320,235079
45,2036,29759,205320,235079
46,2036,29759,205320,235079
47,2036,29759,205320,235079
48,2036,29759,205320,235079
49,2036,29759,205320,235079
50,2036,29759,205320,235079
51,2036,29759,205320,235079
52,2036,29759,205320,235079
53,2036,29759,205320,235079
54,2036,29759,205320,235079
55,2036,29759,205320,235079
56,2036,29759,205320,235079
57,2036,29759,205320,235079
58,2036,29759,205320,235079
59,2036,29759,205320,235079
60,2036,29759,205320,235079
61,2036,29759,205320,235079
62,2036,29759,205320,235079
63,2036,29759,205320,235079
64,2036,29759,205320,235079
65,2036,29759,205320,235079
66,2036,29759,205320,235079
67,2036,29759,205320,235079
68,2036,29759,205320,235079
69,2036,29759,205320,235079
70,2036,29759,205758,235517
71,2036,29759,209890,239649
72,2036,29759,232254,262013
73,2036,29759,232497,262256
74,2036,29759,231884,261643
75,2036,29759,228876,258635
76,2036,29759,222749,252508
77,2036,29759,208800,238559
78,2036,29759,158294,188053
79,2036,29759,48710,78469
80,2036,29759,11777,41536
81,2036,29220,956,30176
82,2036,29006,956,29962
83,2036,28724,956,29680
84,2036,28449,956,29405
85,2036,8944,956,9900
86,2036,8944,956,9900
87,2036,8944,956,9900
88,2036,8944,956,9900
89,2036,8944,956,9900
90,2036,8944,956,9900
91,2036,8944,956,9900
92,2036,8944,956,9900
93,2036,8944,956,9900
94,2036,8944,956,9900
95,2036,8944,956,9900
96,2036,8944,956,9900
97,2036,8944,956,9900
98,2036,8926,956,9882
99,2036,8925,953,9878
100,2036,9245,953,10198
0,2037,29490,204019,233509
1,2037,29490,204123,233613
2,2037,29490,204528,234018
3,2037,29490,205320,234810
4,2037,29490,205320,234810
5,2037,29490,205320,234810
6,2037,29490,205320,234810
7,2037,29490,205320,234810
8,2037,29490,205320,234810
9,2037,29490,205320,234810
10,2037,29490,205320,234810
11,2037,29490,205320,234810
12,2037,29490,205320,234810
13,2037,29490,205320,234810
14,2037,29490,205320,234810
15,2037,29490,205320,234810
16,2037,29490,205320,234810
17,2037,29490,205320,234810
18,2037,29490,205320,234810
19,2037,29490,205320,234810
20,2037,29490,205320,234810
21,2037,29490,205320,234810
22,2037,29490,205320,234810
23,2037,29490,205320,234810
24,2037,29490,205320,234810
25,2037,29490,205320,234810
26,2037,29490,205320,234810
27,2037,29490,205320,234810
28,2037,29490,205320,234810
29,2037,29490,205320,234810
30,2037,29490,205320,234810
31,2037,29490,205320,234810
32,2037,29490,205320,234810
33,2037,29490,205320,234810
34,2037,29490,205320,234810
35,2037,29490,205320,234810
36,2037,29490,205320,234810
37,2037,29490,205320,234810
38,2037,29490,205320,234810
39,2037,29759,205320,235079
40,2037,29759,205320,235079
41,2037,29759,205320,235079
42,2037,29759,205320,235079
43,2037,29759,205320,235079
44,2037,29759,205320,235079
45,2037,29759,205320,235079
46,2037,29759,205320,235079
47,2037,29759,205320,235079
48,2037,29759,205320,235079
49,2037,29759,205320,235079
50,2037,29759,205320,235079
51,2037,29759,205320,235079
52,2037,29759,205320,235079
53,2037,29759,205320,235079
54,2037,29759,205320,235079
55,2037,29759,205320,235079
56,2037,29759,205320,235079
57,2037,29759,205320,235079
58,2037,29759,205320,235079
59,2037,29759,205320,235079
60,2037,29759,205320,235079
61,2037,29759,205320,235079
62,2037,29759,205320,235079
63,2037,29759,205320,235079
64,2037,29759,205320,235079
65,2037,29759,205320,235079
66,2037,29759,205320,235079
67,2037,29759,205320,235079
68,2037,29759,205320,235079
69,2037,29759,205320,235079
70,2037,29759,205758,235517
71,2037,29759,209890,239649
72,2037,29759,232254,262013
73,2037,29759,232497,262256
74,2037,29759,231884,261643
75,2037,29759,228876,258635
76,2037,29759,222749,252508
77,2037,29759,208800,238559
78,2037,29759,158294,188053
79,2037,29759,48710,78469
80,2037,29759,11777,41536
81,2037,29220,956,30176
82,2037,29006,956,29962
83,2037,28724,956,29680
84,2037,28449,956,29405
85,2037,8944,956,9900
86,2037,8944,956,9900
87,2037,8944,956,9900
88,2037,8944,956,9900
89,2037,8944,956,9900
90,2037,8944,956,9900
91,2037,8944,956,9900
92,2037,8944,956,9900
93,2037,8944,956,9900
94,2037,8944,956,9900
95,2037,8944,956,9900
96,2037,8944,956,9900
97,2037,8944,956,9900
98,2037,8926,956,9882
99,2037,8925,953,9878
100,2037,9245,953,10198
0,2038,29490,204019,233509
1,2038,29490,204123,233613
2,2038,29490,204528,234018
3,2038,29490,205320,234810
4,2038,29490,205320,234810
5,2038,29490,205320,234810
6,2038,29490,205320,234810
7,2038,29490,205320,234810
8,2038,29490,205320,234810
9,2038,29490,205320,234810
10,2038,29490,205320,234810
11,2038,29490,205320,234810
12,2038,29490,205320,234810
13,2038,29490,205320,234810
14,2038,29490,205320,234810
15,2038,29490,205320,234810
16,2038,29490,205320,234810
17,2038,29490,205320,234810
18,2038,29490,205320,234810
19,2038,29490,205320,234810
20,2038,29490,205320,234810
21,2038,29490,205320,234810
22,2038,29490,205320,234810
23,2038,29490,205320,234810
24,2038,29490,205320,234810
25,2038,29490,205320,234810
26,2038,29490,205320,234810
27,2038,29490,205320,234810
28,2038,29490,205320,234810
29,2038,29490,205320,234810
30,2038,29490,205320,234810
31,2038,29490,205320,234810
32,2038,29490,205320,234810
33,2038,29490,205320,234810
34,2038,29490,205320,234810
35,2038,29490,205320,234810
36,2038,29490,205320,234810
37,2038,29490,205320,234810
38,2038,29490,205320,234810
39,2038,29759,205320,235079
40,2038,29759,205320,235079
41,2038,29759,205320,235079
42,2038,29759,205320,235079
43,2038,29759,205320,235079
44,2038,29759,205320,235079
45,2038,29759,205320,235079
46,2038,29759,205320,235079
47,2038,29759,205320,235079
48,2038,29759,205320,235079
49,2038,29759,205320,235079
50,2038,29759,205320,235079
51,2038,29759,205320,235079
52,2038,29759,205320,235079
53,2038,29759,205320,235079
54,2038,29759,205320,235079
55,2038,29759,205320,235079
56,2038,29759,205320,235079
57,2038,29759,205320,235079
58,2038,29759,205320,235079
59,2038,29759,205320,235079
60,2038,29759,205320,235079
61,2038,29759,205320,235079
62,2038,29759,205320,235079
63,2038,29759,205320,235079
64,2038,29759,205320,235079
65,2038,29759,205320,235079
66,2038,29759,205320,235079
67,2038,29759,205320,235079
68,2038,29759,205320,235079
69,2038,29759,205320,235079
70,2038,29759,205758,235517
71,2038,29759,209890,239649
72,2038,29759,232254,262013
73,2038,29759,232497,262256
74,2038,29759,231884,261643
75,2038,29759,228876,258635
76,2038,29759,222749,252508
77,2038,29759,208800,238559
78,2038,29759,158294,188053
79,2038,29759,48710,78469
80,2038,29759,11777,41536
81,2038,29220,956,30176
82,2038,29006,956,29962
83,2038,28724,956,29680
84,2038,28449,956,29405
85,2038,8944,956,9900
86,2038,8944,956,9900
87,2038,8944,956,9900
88,2038,8944,956,9900
89,2038,8944,956,9900
90,2038,8944,956,9900
91,2038,8944,956,9900
92,2038,8944,956,9900
93,2038,8944,956,9900
94,2038,8944,956,9900
95,2038,8944,956,9900
96,2038,8944,956,9900
97,2038,8944,956,9900
98,2038,8926,956,9882
99,2038,8925,953,9878
100,2038,9245,953,10198
0,2039,29490,204019,233509
1,2039,29490,204123,233613
2,2039,29490,204528,234018
3,2039,29490,205320,234810
4,2039,29490,205320,234810
5,2039,29490,205320,234810
6,2039,29490,205320,234810
7,2039,29490,205320,234810
8,2039,29490,205320,234810
9,2039,29490,205320,234810
10,2039,29490,205320,234810
11,2039,29490,205320,234810
12,2039,29490,205320,234810
13,2039,29490,205320,234810
14,2039,29490,205320,234810
15,2039,29490,205320,234810
16,2039,29490,205320,234810
17,2039,29490,205320,234810
18,2039,29490,205320,234810
19,2039,29490,205320,234810
20,2039,29490,205320,234810
21,2039,29490,205320,234810
22,2039,29490,205320,234810
23,2039,29490,205320,234810
24,2039,29490,205320,234810
25,2039,29490,205320,234810
26,2039,29490,205320,234810
27,2039,29490,205320,234810
28,2039,29490,205320,234810
29,2039,29490,205320,234810
30,2039,29490,205320,234810
31,2039,29490,205320,234810
32,2039,29490,205320,234810
33,2039,29490,205320,234810
34,2039,29490,205320,234810
35,2039,29490,205320,234810
36,2039,29490,205320,234810
37,2039,29490,205320,234810
38,2039,29490,205320,234810
39,2039,29759,205320,235079
40,2039,29759,205320,235079
41,2039,29759,205320,235079
42,2039,29759,205320,235079
43,2039,29759,205320,235079
44,2039,29759,205320,235079
45,2039,29759,205320,235079
46,2039,29759,205320,235079
47,2039,29759,205320,235079
48,2039,29759,205320,235079
49,2039,29759,205320,235079
50,2039,29759,205320,235079
51,2039,29759,205320,235079
52,2039,29759,205320,235079
53,2039,29759,205320,235079
54,2039,29759,205320,235079
55,2039,29759,205320,235079
56,2039,29759,205320,235079
57,2039,29759,205320,235079
58,2039,29759,205320,235079
59,2039,29759,205320,235079
60,2039,29759,205320,235079
61,2039,29759,205320,235079
62,2039,29759,205320,235079
63,2039,29759,205320,235079
64,2039,29759,205320,235079
65,2039,29759,205320,235079
66,2039,29759,205320,235079
67,2039,29759,205320,235079
68,2039,29759,205320,235079
69,2039,29759,205320,235079
70,2039,29759,205758,235517
71,2039,29759,209890,239649
72,2039,29759,232254,262013
73,2039,29759,232497,262256
74,2039,29759,231884,261643
75,2039,29759,228876,258635
76,2039,29759,222749,252508
77,2039,29759,208800,238559
78,2039,29759,158294,188053
79,2039,29759,48710,78469
80,2039,29759,11777,41536
81,2039,29220,956,30176
82,2039,29006,956,29962
83,2039,28724,956,29680
84,2039,28449,956,29405
85,2039,8944,956,9900
86,2039,8944,956,9900
87,2039,8944,956,9900
88,2039,8944,956,9900
89,2039,8944,956,9900
90,2039,8944,956,9900
91,2039,8944,956,9900
92,2039,8944,956,9900
93,2039,8944,956,9900
94,2039,8944,956,9900
95,2039,8944,956,9900
96,2039,8944,956,9900
97,2039,8944,956,9900
98,2039,8926,956,9882
99,2039,8925,953,9878
100,2039,9245,953,10198
0,2040,29490,204019,233509
1,2040,29490,204123,233613
2,2040,29490,204528,234018
3,2040,29490,205320,234810
4,2040,29490,205320,234810
5,2040,29490,205320,234810
6,2040,29490,205320,234810
7,2040,29490,205320,234810
8,2040,29490,205320,234810
9,2040,29490,205320,234810
10,2040,29490,205320,234810
11,2040,29490,205320,234810
12,2040,29490,205320,234810
13,2040,29490,205320,234810
14,2040,29490,205320,234810
15,2040,29490,205320,234810
16,2040,29490,205320,234810
17,2040,29490,205320,234810
18,2040,29490,205320,234810
19,2040,29490,205320,234810
20,2040,29490,205320,234810
21,2040,29490,205320,234810
22,2040,29490,205320,234810
23,2040,29490,205320,234810
24,2040,29490,205320,234810
25,2040,29490,205320,234810
26,2040,29490,205320,234810
27,2040,29490,205320,234810
28,2040,29490,205320,234810
29,2040,29490,205320,234810
30,2040,29490,205320,234810
31,2040,29490,205320,234810
32,2040,29490,205320,234810
33,2040,29490,205320,234810
34,2040,29490,205320,234810
35,2040,29490,205320,234810
36,2040,29490,205320,234810
37,2040,29490,205320,234810
38,2040,29490,205320,234810
39,2040,29759,205320,235079
40,2040,29759,205320,235079
41,2040,29759,205320,235079
42,2040,29759,205320,235079
43,2040,29759,205320,235079
44,2040,29759,205320,235079
45,2040,29759,205320,235079
46,2040,29759,205320,235079
47,2040,29759,205320,235079
48,2040,29759,205320,235079
49,2040,29759,205320,235079
50,2040,29759,205320,235079
51,2040,29759,205320,235079
52,2040,29759,205320,235079
53,2040,29759,205320,235079
54,2040,29759,205320,235079
55,2040,29759,205320,235079
56,2040,29759,205320,235079
57,2040,29759,205320,235079
58,2040,29759,205320,235079
59,2040,29759,205320,235079
60,2040,29759,205320,235079
61,2040,29759,205320,235079
62,2040,29759,205320,235079
63,2040,29759,205320,235079
64,2040,29759,205320,235079
65,2040,29759,205320,235079
66,2040,29759,205320,235079
67,2040,29759,205320,235079
68,2040,29759,205320,235079
69,2040,29759,205320,235079
70,2040,29759,205758,235517
71,2040,29759,209890,239649
72,2040,29759,232254,262013
73,2040,29759,232497,262256
74,2040,29759,231884,261643
75,2040,29759,228876,258635
76,2040,29759,222749,252508
77,2040,29759,208800,238559
78,2040,29759,158294,188053
79,2040,29759,48710,78469
80,2040,29759,11777,41536
81,2040,29220,956,30176
82,2040,29006,956,29962
83,2040,28724,956,29680
84,2040,28449,956,29405
85,2040,8944,956,9900
86,2040,8944,956,9900
87,2040,8944,956,9900
88,2040,8944,956,9900
89,2040,8944,956,9900
90,2040,8944,956,9900
